Crash ID,Crash Type,Penalty Price,State_id,Hour_id,Victim_id,Speed_id,Holiday_id
17305,Multiple,120,86,15352,15352,15352,15352
13923,Multiple,300,102,8224,8224,8224,8224
9955,Single,400,233,23673,23673,23673,23673
20363,Single,270,137,6701,6701,6701,6701
18936,Single,110,219,13286,13286,13286,13286
11949,Single,60,179,19514,19514,19514,19514
15018,Single,60,96,1951,1951,1951,1951
24582,Single,150,147,19641,19641,19641,19641
20377,Single,180,70,9927,9927,9927,9927
15598,Multiple,70,79,18213,18213,18213,18213
16516,Single,340,220,26657,26657,26657,26657
20920,Single,220,227,12589,12589,12589,12589
2098,Multiple,30,4,23906,23906,23906,23906
26574,Multiple,220,217,24735,24735,24735,24735
14794,Single,360,49,8246,8246,8246,8246
1839,Single,310,60,10702,10702,10702,10702
3439,Multiple,180,114,26094,26094,26094,26094
22112,Single,130,28,2802,2802,2802,2802
10022,Single,110,217,30205,30205,30205,30205
7384,Single,360,29,11712,11712,11712,11712
4728,Multiple,70,212,2583,2583,2583,2583
22789,Single,320,186,28509,28509,28509,28509
28232,Multiple,210,62,27114,27114,27114,27114
1013,Multiple,290,120,1979,1979,1979,1979
1727,Single,60,127,13032,13032,13032,13032
6163,Single,140,184,8798,8798,8798,8798
30708,Single,320,244,8373,8373,8373,8373
22699,Single,260,216,7833,7833,7833,7833
8512,Single,40,72,7946,7946,7946,7946
30345,Multiple,110,122,5771,5771,5771,5771
25136,Multiple,190,157,23867,23867,23867,23867
23432,Single,140,227,7283,7283,7283,7283
4711,Multiple,390,174,10111,10111,10111,10111
25908,Multiple,280,132,30689,30689,30689,30689
13930,Multiple,230,126,7505,7505,7505,7505
2316,Multiple,50,240,9559,9559,9559,9559
23026,Multiple,210,225,24890,24890,24890,24890
20999,Multiple,400,40,14039,14039,14039,14039
16167,Single,190,113,9096,9096,9096,9096
29639,Single,110,162,27108,27108,27108,27108
24672,Single,90,32,97,97,97,97
28970,Single,370,248,22080,22080,22080,22080
24234,Single,40,4,18242,18242,18242,18242
17205,Single,350,152,27606,27606,27606,27606
7516,Multiple,240,48,12711,12711,12711,12711
365,Single,120,199,22102,22102,22102,22102
10572,Multiple,290,66,19124,19124,19124,19124
7858,Single,370,224,15127,15127,15127,15127
11436,Single,300,28,3617,3617,3617,3617
15945,Single,400,25,25323,25323,25323,25323
16910,Single,190,8,12274,12274,12274,12274
17540,Single,220,112,9196,9196,9196,9196
30235,Multiple,220,149,25984,25984,25984,25984
20538,Single,150,241,22720,22720,22720,22720
29619,Single,220,248,13477,13477,13477,13477
27338,Single,270,40,6857,6857,6857,6857
9271,Multiple,250,212,25238,25238,25238,25238
6539,Multiple,200,132,1277,1277,1277,1277
30028,Single,240,4,23487,23487,23487,23487
22116,Multiple,260,172,25975,25975,25975,25975
28553,Single,320,4,12572,12572,12572,12572
4216,Multiple,80,236,12165,12165,12165,12165
17003,Multiple,270,100,29851,29851,29851,29851
23121,Multiple,360,51,1733,1733,1733,1733
335,Multiple,290,41,30086,30086,30086,30086
21722,Single,380,17,8433,8433,8433,8433
9222,Multiple,360,192,15638,15638,15638,15638
25189,Multiple,50,242,25375,25375,25375,25375
16486,Multiple,120,100,8698,8698,8698,8698
6789,Single,80,182,4383,4383,4383,4383
10275,Multiple,360,230,9395,9395,9395,9395
7904,Multiple,380,164,10708,10708,10708,10708
12509,Single,380,190,14871,14871,14871,14871
16622,Single,400,120,18389,18389,18389,18389
13338,Multiple,80,170,2185,2185,2185,2185
25094,Single,150,140,31420,31420,31420,31420
24727,Single,260,107,4070,4070,4070,4070
29026,Single,140,8,25329,25329,25329,25329
15776,Single,270,96,8018,8018,8018,8018
20405,Multiple,290,4,11619,11619,11619,11619
11341,Multiple,400,97,18563,18563,18563,18563
26141,Multiple,270,84,1728,1728,1728,1728
18722,Single,350,69,6923,6923,6923,6923
1289,Single,240,76,29170,29170,29170,29170
13793,Multiple,80,226,26666,26666,26666,26666
10181,Multiple,280,81,2709,2709,2709,2709
21366,Multiple,230,136,29071,29071,29071,29071
30395,Single,380,181,25144,25144,25144,25144
9661,Single,100,151,28581,28581,28581,28581
18576,Single,360,183,7152,7152,7152,7152
28849,Single,340,119,18405,18405,18405,18405
1385,Multiple,110,238,4015,4015,4015,4015
16337,Single,50,99,22626,22626,22626,22626
24564,Multiple,80,189,6439,6439,6439,6439
25741,Single,340,72,25367,25367,25367,25367
21826,Single,250,221,31725,31725,31725,31725
16558,Single,180,219,15283,15283,15283,15283
31537,Single,110,158,2488,2488,2488,2488
22761,Single,250,33,2972,2972,2972,2972
27671,Single,250,36,20752,20752,20752,20752
16808,Single,270,38,20021,20021,20021,20021
3715,Single,150,76,11967,11967,11967,11967
26875,Single,330,174,11523,11523,11523,11523
26127,Multiple,60,101,6032,6032,6032,6032
14778,Multiple,210,46,11165,11165,11165,11165
10081,Single,300,94,63,63,63,63
10772,Single,130,112,8464,8464,8464,8464
26874,Multiple,380,203,3021,3021,3021,3021
17119,Multiple,120,229,1411,1411,1411,1411
11461,Multiple,340,61,28102,28102,28102,28102
18679,Multiple,390,109,668,668,668,668
28012,Single,130,196,20070,20070,20070,20070
18711,Single,360,232,16781,16781,16781,16781
19133,Single,90,94,8402,8402,8402,8402
16560,Single,140,33,7234,7234,7234,7234
23789,Single,220,19,27851,27851,27851,27851
23515,Single,70,29,15766,15766,15766,15766
19551,Multiple,240,94,30035,30035,30035,30035
1411,Multiple,200,39,28011,28011,28011,28011
8730,Multiple,310,206,10030,10030,10030,10030
21855,Single,140,80,12585,12585,12585,12585
22686,Single,60,217,28626,28626,28626,28626
15170,Single,90,65,24826,24826,24826,24826
14629,Single,270,214,13344,13344,13344,13344
27815,Multiple,250,95,26664,26664,26664,26664
19405,Single,170,201,19923,19923,19923,19923
7318,Single,130,53,2772,2772,2772,2772
20452,Single,250,31,14265,14265,14265,14265
12050,Single,40,59,23452,23452,23452,23452
26225,Single,180,63,10073,10073,10073,10073
20527,Multiple,230,115,13300,13300,13300,13300
8831,Single,270,82,12428,12428,12428,12428
2562,Single,200,120,16589,16589,16589,16589
21985,Single,290,90,5310,5310,5310,5310
24028,Single,170,85,4306,4306,4306,4306
28725,Multiple,380,102,2901,2901,2901,2901
17437,Single,330,54,21960,21960,21960,21960
8620,Multiple,180,195,16947,16947,16947,16947
5507,Single,160,120,22330,22330,22330,22330
15311,Single,30,224,16227,16227,16227,16227
30391,Single,380,90,24958,24958,24958,24958
6638,Single,200,111,30736,30736,30736,30736
11460,Single,370,12,22386,22386,22386,22386
2056,Single,190,213,29172,29172,29172,29172
30962,Multiple,310,19,4804,4804,4804,4804
5262,Single,200,238,14584,14584,14584,14584
18376,Single,60,233,22162,22162,22162,22162
19230,Single,160,93,16390,16390,16390,16390
14357,Single,140,68,21855,21855,21855,21855
26506,Multiple,230,120,5223,5223,5223,5223
10439,Single,110,201,15752,15752,15752,15752
2919,Single,310,182,27604,27604,27604,27604
5045,Single,380,18,16618,16618,16618,16618
17654,Single,300,205,26588,26588,26588,26588
8498,Single,370,217,11856,11856,11856,11856
24662,Single,400,64,26206,26206,26206,26206
21900,Multiple,100,95,1599,1599,1599,1599
21764,Multiple,50,110,15245,15245,15245,15245
18519,Multiple,40,130,2679,2679,2679,2679
2907,Multiple,400,39,16191,16191,16191,16191
17221,Single,290,25,16416,16416,16416,16416
9260,Single,340,166,1455,1455,1455,1455
4468,Single,110,228,6124,6124,6124,6124
3099,Multiple,230,86,16847,16847,16847,16847
20278,Single,130,216,13975,13975,13975,13975
23856,Multiple,220,198,16211,16211,16211,16211
7667,Multiple,380,24,6226,6226,6226,6226
19544,Multiple,220,33,12810,12810,12810,12810
24611,Multiple,370,229,9428,9428,9428,9428
24934,Multiple,300,89,10605,10605,10605,10605
9622,Multiple,150,85,10,10,10,10
15852,Multiple,100,123,3698,3698,3698,3698
30513,Multiple,170,115,30462,30462,30462,30462
27584,Multiple,210,181,25175,25175,25175,25175
9884,Multiple,260,32,11351,11351,11351,11351
20639,Multiple,90,138,11596,11596,11596,11596
10016,Multiple,80,224,4086,4086,4086,4086
2240,Multiple,130,234,3655,3655,3655,3655
15243,Multiple,190,79,657,657,657,657
29436,Multiple,100,214,2824,2824,2824,2824
18824,Multiple,190,47,22743,22743,22743,22743
28769,Multiple,60,30,11098,11098,11098,11098
27465,Multiple,50,40,19304,19304,19304,19304
7862,Single,150,98,22559,22559,22559,22559
24445,Single,50,125,8935,8935,8935,8935
27343,Multiple,40,195,9121,9121,9121,9121
7112,Multiple,140,100,6305,6305,6305,6305
21498,Single,390,53,7680,7680,7680,7680
14732,Single,270,3,28502,28502,28502,28502
29153,Single,380,10,16753,16753,16753,16753
15997,Single,160,134,23298,23298,23298,23298
23695,Single,350,243,1810,1810,1810,1810
20064,Single,220,144,15849,15849,15849,15849
14381,Single,220,91,28639,28639,28639,28639
11498,Single,180,46,28141,28141,28141,28141
25282,Single,40,151,7456,7456,7456,7456
24808,Single,140,202,7498,7498,7498,7498
25271,Single,330,70,15920,15920,15920,15920
19797,Multiple,390,104,11602,11602,11602,11602
10671,Multiple,140,56,15616,15616,15616,15616
12261,Single,160,239,22353,22353,22353,22353
29367,Multiple,310,161,17203,17203,17203,17203
14038,Single,250,224,28677,28677,28677,28677
9551,Multiple,230,132,11849,11849,11849,11849
2696,Multiple,390,123,16043,16043,16043,16043
12390,Single,260,20,7610,7610,7610,7610
18500,Single,240,41,17752,17752,17752,17752
18421,Single,90,241,4435,4435,4435,4435
11642,Single,400,233,23839,23839,23839,23839
27481,Single,360,13,6686,6686,6686,6686
5582,Single,130,173,16005,16005,16005,16005
26923,Multiple,150,52,27332,27332,27332,27332
3330,Multiple,240,171,12166,12166,12166,12166
25349,Single,120,49,12419,12419,12419,12419
4817,Single,140,150,26823,26823,26823,26823
10339,Multiple,110,196,29029,29029,29029,29029
8458,Single,240,230,869,869,869,869
17755,Single,220,186,6817,6817,6817,6817
2288,Single,160,180,13546,13546,13546,13546
17031,Multiple,120,85,17525,17525,17525,17525
29580,Multiple,90,233,15970,15970,15970,15970
15100,Multiple,30,33,13362,13362,13362,13362
20712,Multiple,140,13,21341,21341,21341,21341
21780,Single,380,63,5263,5263,5263,5263
24466,Multiple,30,183,21870,21870,21870,21870
17791,Multiple,260,189,6643,6643,6643,6643
30453,Multiple,330,125,23042,23042,23042,23042
15975,Single,120,127,3751,3751,3751,3751
16283,Multiple,350,89,12356,12356,12356,12356
24805,Multiple,270,212,4990,4990,4990,4990
19169,Single,80,51,13212,13212,13212,13212
15889,Multiple,60,235,31189,31189,31189,31189
12173,Single,140,70,18190,18190,18190,18190
30620,Single,80,47,16436,16436,16436,16436
2637,Single,210,68,20585,20585,20585,20585
10248,Multiple,290,118,29361,29361,29361,29361
17906,Multiple,180,69,9038,9038,9038,9038
2028,Multiple,380,82,13824,13824,13824,13824
10031,Multiple,150,21,13347,13347,13347,13347
9427,Multiple,120,127,2051,2051,2051,2051
8776,Multiple,250,2,17399,17399,17399,17399
28268,Multiple,50,163,29633,29633,29633,29633
11768,Single,260,164,23796,23796,23796,23796
9861,Multiple,30,96,2719,2719,2719,2719
373,Multiple,240,220,7755,7755,7755,7755
26990,Multiple,270,9,28156,28156,28156,28156
26324,Single,170,44,2526,2526,2526,2526
9123,Single,230,24,17250,17250,17250,17250
24142,Multiple,330,193,18101,18101,18101,18101
8586,Single,170,162,7535,7535,7535,7535
16111,Multiple,400,148,31359,31359,31359,31359
19673,Single,390,45,6256,6256,6256,6256
26583,Multiple,300,1,7324,7324,7324,7324
9194,Multiple,390,4,8214,8214,8214,8214
22317,Multiple,210,164,29016,29016,29016,29016
10818,Multiple,200,14,5167,5167,5167,5167
23936,Multiple,140,84,20384,20384,20384,20384
19052,Multiple,350,54,17656,17656,17656,17656
19243,Single,40,60,2411,2411,2411,2411
16552,Single,130,45,6462,6462,6462,6462
10130,Single,260,166,12853,12853,12853,12853
21069,Multiple,120,90,15099,15099,15099,15099
19235,Multiple,130,69,30127,30127,30127,30127
27572,Multiple,190,218,28005,28005,28005,28005
29038,Single,300,15,14788,14788,14788,14788
26878,Multiple,150,191,26660,26660,26660,26660
14832,Single,210,80,30578,30578,30578,30578
21961,Single,340,240,31095,31095,31095,31095
5717,Multiple,30,3,11447,11447,11447,11447
27365,Multiple,190,209,23442,23442,23442,23442
17281,Single,70,44,24963,24963,24963,24963
10103,Single,100,129,21990,21990,21990,21990
29578,Single,240,18,11295,11295,11295,11295
7011,Single,60,20,13247,13247,13247,13247
30693,Single,220,179,21651,21651,21651,21651
16623,Single,90,183,9541,9541,9541,9541
22036,Single,330,98,25726,25726,25726,25726
24793,Single,120,122,2631,2631,2631,2631
20541,Single,110,200,6364,6364,6364,6364
11226,Single,400,105,5444,5444,5444,5444
10292,Multiple,280,12,20111,20111,20111,20111
19542,Single,250,147,2029,2029,2029,2029
21497,Single,160,170,24189,24189,24189,24189
12427,Single,230,186,12749,12749,12749,12749
8260,Single,180,159,4410,4410,4410,4410
22869,Multiple,80,33,19295,19295,19295,19295
18242,Single,140,184,16784,16784,16784,16784
25970,Single,220,127,19615,19615,19615,19615
7403,Single,120,103,20280,20280,20280,20280
28145,Single,190,12,12452,12452,12452,12452
10695,Single,60,137,11593,11593,11593,11593
22700,Single,100,60,17933,17933,17933,17933
17407,Multiple,60,112,14076,14076,14076,14076
3901,Multiple,110,202,25676,25676,25676,25676
20408,Single,320,150,30416,30416,30416,30416
28004,Single,50,110,15513,15513,15513,15513
26128,Single,240,118,10723,10723,10723,10723
23163,Multiple,270,41,7298,7298,7298,7298
8770,Single,240,80,6962,6962,6962,6962
29330,Single,390,65,21186,21186,21186,21186
18619,Multiple,350,247,18055,18055,18055,18055
8296,Multiple,390,50,20427,20427,20427,20427
8327,Single,130,72,17399,17399,17399,17399
13528,Single,390,218,27982,27982,27982,27982
29846,Multiple,270,24,23236,23236,23236,23236
223,Multiple,110,77,17457,17457,17457,17457
21157,Single,330,144,10918,10918,10918,10918
27143,Multiple,400,145,31381,31381,31381,31381
20677,Multiple,120,105,1533,1533,1533,1533
30080,Single,380,91,538,538,538,538
17863,Multiple,210,87,19948,19948,19948,19948
11616,Single,360,226,26926,26926,26926,26926
15738,Multiple,360,162,5721,5721,5721,5721
27697,Single,160,35,5243,5243,5243,5243
27297,Single,340,28,22351,22351,22351,22351
2266,Multiple,50,14,16021,16021,16021,16021
7801,Single,230,245,8393,8393,8393,8393
25170,Multiple,30,56,23309,23309,23309,23309
1269,Single,240,108,29597,29597,29597,29597
21411,Multiple,160,39,17296,17296,17296,17296
2325,Multiple,290,60,17228,17228,17228,17228
28537,Multiple,320,38,17530,17530,17530,17530
18745,Single,80,51,14170,14170,14170,14170
1,Multiple,290,233,3706,3706,3706,3706
5134,Single,350,237,20637,20637,20637,20637
5108,Single,150,226,3287,3287,3287,3287
4978,Multiple,310,72,29094,29094,29094,29094
14964,Single,310,179,30771,30771,30771,30771
24178,Multiple,370,207,11396,11396,11396,11396
8082,Multiple,60,10,19408,19408,19408,19408
26318,Multiple,70,46,3072,3072,3072,3072
1971,Single,220,140,17206,17206,17206,17206
8212,Multiple,140,3,28734,28734,28734,28734
5276,Single,30,236,19293,19293,19293,19293
24508,Single,80,206,8975,8975,8975,8975
26037,Single,190,38,10736,10736,10736,10736
8539,Multiple,160,187,3187,3187,3187,3187
22429,Multiple,270,119,21941,21941,21941,21941
10414,Multiple,270,70,1678,1678,1678,1678
16503,Multiple,340,177,6004,6004,6004,6004
31302,Multiple,390,168,12927,12927,12927,12927
14986,Multiple,210,95,13410,13410,13410,13410
31485,Multiple,290,248,4833,4833,4833,4833
16480,Single,320,105,17163,17163,17163,17163
13364,Single,130,211,18940,18940,18940,18940
15010,Single,190,142,965,965,965,965
2154,Single,90,128,732,732,732,732
25483,Single,260,233,10024,10024,10024,10024
2416,Single,390,143,12856,12856,12856,12856
12233,Single,140,167,1414,1414,1414,1414
3534,Multiple,370,127,20392,20392,20392,20392
7177,Multiple,280,127,14243,14243,14243,14243
11490,Single,40,112,30466,30466,30466,30466
8060,Single,300,229,27829,27829,27829,27829
28932,Multiple,360,17,5067,5067,5067,5067
8771,Multiple,200,219,15550,15550,15550,15550
14919,Single,340,17,31308,31308,31308,31308
18033,Multiple,190,158,1377,1377,1377,1377
11049,Single,270,121,2719,2719,2719,2719
9746,Multiple,60,4,9356,9356,9356,9356
3263,Multiple,120,11,12587,12587,12587,12587
3019,Multiple,290,64,21228,21228,21228,21228
21354,Multiple,400,36,17699,17699,17699,17699
14442,Multiple,250,182,28970,28970,28970,28970
1431,Single,350,78,9326,9326,9326,9326
11443,Single,170,199,9043,9043,9043,9043
11770,Multiple,80,107,24401,24401,24401,24401
17929,Multiple,170,27,1740,1740,1740,1740
5105,Multiple,290,198,23716,23716,23716,23716
16849,Single,80,146,8719,8719,8719,8719
16814,Single,370,227,29541,29541,29541,29541
11475,Single,360,191,20010,20010,20010,20010
8739,Single,130,231,12922,12922,12922,12922
5700,Single,300,105,30458,30458,30458,30458
25983,Single,170,4,30103,30103,30103,30103
2628,Single,150,171,5298,5298,5298,5298
1825,Single,120,217,6500,6500,6500,6500
24157,Single,380,83,3879,3879,3879,3879
12849,Single,270,45,14314,14314,14314,14314
6022,Multiple,310,101,18061,18061,18061,18061
26659,Multiple,350,206,30595,30595,30595,30595
30408,Single,330,198,14810,14810,14810,14810
10083,Single,120,224,23561,23561,23561,23561
14035,Single,120,72,10547,10547,10547,10547
996,Single,230,143,29232,29232,29232,29232
15174,Single,290,103,19557,19557,19557,19557
8216,Single,270,80,8179,8179,8179,8179
24033,Multiple,390,81,16917,16917,16917,16917
7025,Multiple,380,3,2449,2449,2449,2449
27991,Multiple,310,100,13201,13201,13201,13201
891,Multiple,140,162,15694,15694,15694,15694
17673,Single,110,61,29447,29447,29447,29447
14026,Multiple,140,187,27786,27786,27786,27786
7355,Multiple,310,9,27914,27914,27914,27914
1077,Single,130,89,16567,16567,16567,16567
23541,Single,200,17,17223,17223,17223,17223
17665,Single,50,77,16149,16149,16149,16149
25315,Single,360,55,13531,13531,13531,13531
5647,Single,370,118,12166,12166,12166,12166
